Filename 1,Filename 2,Max SSIM,Max nccorr,Max SSIM angle,Max nccorr angle,ROI 1 x,ROI 1 y,ROI 2 x,ROI 2 y
bat_114972_frame0167.jpg_bird_948603_frame0083.jp,g,0.9962967544113123,0.98817,224,336,186,128,581,82
bat_114972_frame0167.jpg_bird_948603_frame0119.jp,g,0.9943901021166217,0.9912884,136,312,186,128,526,123
bat_114972_frame0167.jpg_bird_965232_frame0143.jp,g,0.9947806548551329,0.9910591,268,80,186,128,179,50
bat_114972_frame0167.jpg_bird_965232_frame0147.jp,g,0.9837340017591963,0.9927179,228,88,186,128,165,51
bat_114972_frame0167.jpg_bird_981819_frame0114.jp,g,0.9944610589879653,0.9896471,60,212,186,128,595,198
bat_114972_frame0167.jpg_bird_981819_frame0119.jp,g,0.9970160686179738,0.9923607,272,84,186,128,592,181
bat_114972_frame0167.jpg_bird_981819_frame0145.jp,g,0.994466341821422,0.9887713,60,260,186,128,503,85
bat_114972_frame0167.jpg_bird_981819_frame0153.jp,g,0.9958550225579673,0.9847842,272,284,186,128,474,53
bat_115518_frame0137.jpg_bird_185554_frame0115.jp,g,0.5954832439538701,0.9821731,256,300,65,230,552,349
bat_115518_frame0137.jpg_bird_185554_frame0217.jp,g,0.8891862576216897,0.9833286,256,28,65,230,142,47
bat_115518_frame0137.jpg_bird_185554_frame0224.jp,g,0.9911350806550342,0.9824885,68,300,65,230,115,87
bat_115518_frame0137.jpg_bird_185554_frame0226.jp,g,0.937057851257269,0.9852086,80,300,65,230,107,83
bat_115518_frame0137.jpg_bird_194086_frame0010.jp,g,0.8391147682092966,0.9803744,12,0,65,230,509,81
bat_115518_frame0137.jpg_bird_194086_frame0014.jp,g,0.8344929641284238,0.9767837,184,180,65,230,503,82
bat_115518_frame0137.jpg_bird_239352_frame0027.jp,g,0.906288867038893,0.9777375,232,180,65,230,86,200
bat_115518_frame0137.jpg_bird_239352_frame0045.jp,g,0.8557889345920008,0.97418225,348,24,65,230,44,133
bat_115518_frame0137.jpg_bird_239352_frame0052.jp,g,0.8413260941879609,0.96704495,220,180,65,230,113,95
bat_115518_frame0137.jpg_bird_239352_frame0057.jp,g,0.8150640400162019,0.96414065,16,0,65,230,105,74
bat_115518_frame0137.jpg_bird_288970_frame0169.jp,g,0.8668038785790106,0.9695951,244,24,65,230,556,223
bat_115518_frame0137.jpg_bird_288970_frame0175.jp,g,0.8663328255198232,0.9807986,64,180,65,230,552,207
bat_115518_frame0137.jpg_bird_344369_frame0116.jp,g,0.8959959936570996,0.97855586,152,308,65,230,583,294
bat_115518_frame0137.jpg_bird_344369_frame0136.jp,g,0.9044088269718762,0.9807004,152,164,65,230,533,283
bat_115518_frame0137.jpg_bird_418385_frame0313.jp,g,0.9360387419509951,0.9815285,180,180,65,230,80,164
bat_115518_frame0137.jpg_bird_418385_frame0341.jp,g,0.9393714994169345,0.9835671,164,336,65,230,31,136
bat_115518_frame0137.jpg_bird_438007_frame0200.jp,g,0.9341255414395309,0.981735,180,336,65,230,537,147
bat_115518_frame0137.jpg_bird_438007_frame0223.jp,g,0.9275046041336368,0.98013574,180,336,65,230,576,135
bat_115518_frame0137.jpg_bird_457977_frame0129.jp,g,0.86284556571951,0.9656407,204,232,65,230,84,148
bat_115518_frame0137.jpg_bird_457977_frame0135.jp,g,0.8608032440310702,0.9829507,180,0,65,230,75,121
bat_115518_frame0137.jpg_bird_457977_frame0153.jp,g,0.793231238145249,0.97827244,220,180,65,230,71,179
bat_115518_frame0137.jpg_bird_457977_frame0155.jp,g,0.878784273534713,0.9846701,180,0,65,230,67,171
bat_115518_frame0137.jpg_bird_457977_frame0172.jp,g,0.840792965920149,0.9653779,220,180,65,230,111,97
bat_115518_frame0137.jpg_bird_457977_frame0178.jp,g,0.8073490953310429,0.9660676,156,232,65,230,104,69
bat_115518_frame0137.jpg_bird_536808_frame0167.jp,g,0.9955626048992267,0.98228526,328,336,65,230,560,49
bat_115518_frame0137.jpg_bird_536808_frame0218.jp,g,0.7641877149545826,0.98451984,224,272,65,230,478,54
bat_115518_frame0137.jpg_bird_544506_frame0139.jp,g,0.9362876720476845,0.9789738,88,332,65,230,332,44
bat_115518_frame0137.jpg_bird_544506_frame0141.jp,g,0.9403440766073278,0.9801172,116,116,65,230,330,43
bat_115518_frame0137.jpg_bird_660746_frame0057.jp,g,0.8015307386323545,0.96534795,72,120,65,230,558,358
bat_115518_frame0137.jpg_bird_660746_frame0101.jp,g,0.7922150138782705,0.9807302,244,40,65,230,545,297
bat_115518_frame0137.jpg_bird_714613_frame0156.jp,g,0.858510304839022,0.9809513,164,28,65,230,511,242
bat_115518_frame0137.jpg_bird_714613_frame0161.jp,g,0.8727299079743703,0.976695,244,180,65,230,513,214
bat_115518_frame0137.jpg_bird_714613_frame0180.jp,g,0.8823468504816442,0.97820014,152,180,65,230,488,194
bat_115518_frame0137.jpg_bird_714613_frame0216.jp,g,0.8517912570259324,0.9758681,152,52,65,230,452,58
bat_115518_frame0137.jpg_bird_775752_frame0141.jp,g,0.8887868291049973,0.9830048,348,116,65,230,108,131
bat_115518_frame0137.jpg_bird_775752_frame0149.jp,g,0.8631834436795689,0.96716607,244,180,65,230,99,111
bat_115518_frame0137.jpg_bird_775752_frame0154.jp,g,0.8361501490373204,0.97338283,4,0,65,230,130,81
bat_115518_frame0137.jpg_bird_775752_frame0155.jp,g,0.847011820555061,0.97310734,180,180,65,230,122,74
bat_115518_frame0137.jpg_bird_775752_frame0161.jp,g,0.7963200509718361,0.9604885,348,0,65,230,141,47
bat_115518_frame0137.jpg_bird_775752_frame0166.jp,g,0.6579919506429786,0.9720922,236,0,65,230,134,41
bat_115518_frame0137.jpg_bird_927881_frame0236.jp,g,0.57429196810544,0.9570991,204,28,65,230,134,63
bat_115518_frame0137.jpg_bird_927881_frame0238.jp,g,0.8377424937594431,0.98168224,72,24,65,230,137,61
bat_115518_frame0137.jpg_bird_948603_frame0083.jp,g,0.883686699217548,0.98161626,156,180,65,230,581,82
bat_115518_frame0137.jpg_bird_948603_frame0119.jp,g,0.8606992659394869,0.981462,88,244,65,230,526,123
bat_115518_frame0137.jpg_bird_965232_frame0143.jp,g,0.9149539943674199,0.98013514,180,0,65,230,179,50
bat_115518_frame0137.jpg_bird_965232_frame0147.jp,g,0.8514238804989491,0.9666461,348,180,65,230,165,51
bat_115518_frame0137.jpg_bird_981819_frame0114.jp,g,0.9118953617086626,0.98392236,180,180,65,230,595,198
bat_115518_frame0137.jpg_bird_981819_frame0119.jp,g,0.895856895117812,0.979044,180,180,65,230,592,181
bat_115518_frame0137.jpg_bird_981819_frame0145.jp,g,0.9172483180879637,0.9857524,180,24,65,230,503,85
bat_115518_frame0137.jpg_bird_981819_frame0153.jp,g,0.9005629632386835,0.9791924,180,232,65,230,474,53
bat_115518_frame0151.jpg_bird_185554_frame0115.jp,g,0.529666345021216,0.9822932,252,244,66,135,552,349
bat_115518_frame0151.jpg_bird_185554_frame0217.jp,g,0.7967633509358976,0.9820547,248,0,66,135,142,47
bat_115518_frame0151.jpg_bird_185554_frame0224.jp,g,0.923076086256525,0.983619,60,128,66,135,115,87
bat_115518_frame0151.jpg_bird_185554_frame0226.jp,g,0.8593847252126916,0.98380166,256,268,66,135,107,83
bat_115518_frame0151.jpg_bird_194086_frame0010.jp,g,0.9324426293237452,0.98562044,352,0,66,135,509,81
bat_115518_frame0151.jpg_bird_194086_frame0014.jp,g,0.9265992959092799,0.97881514,168,8,66,135,503,82
bat_115518_frame0151.jpg_bird_239352_frame0027.jp,g,0.9771899322335574,0.9845965,232,0,66,135,86,200
bat_115518_frame0151.jpg_bird_239352_frame0045.jp,g,0.9416188569764722,0.9818564,336,244,66,135,44,133
bat_115518_frame0151.jpg_bird_239352_frame0052.jp,g,0.9230333732182701,0.9793162,40,180,66,135,113,95
bat_115518_frame0151.jpg_bird_239352_frame0057.jp,g,0.9025702875261586,0.97690284,208,0,66,135,105,74
bat_115518_frame0151.jpg_bird_288970_frame0169.jp,g,0.9507283034479951,0.98023653,64,60,66,135,556,223
bat_115518_frame0151.jpg_bird_288970_frame0175.jp,g,0.9579842492335988,0.98211676,64,0,66,135,552,207
bat_115518_frame0151.jpg_bird_344369_frame0116.jp,g,0.9763824481763668,0.9844494,148,128,66,135,583,294
bat_115518_frame0151.jpg_bird_344369_frame0136.jp,g,0.9836701096407504,0.9815902,148,124,66,135,533,283
bat_115518_frame0151.jpg_bird_418385_frame0313.jp,g,0.9864604787877999,0.98567104,232,0,66,135,80,164
bat_115518_frame0151.jpg_bird_418385_frame0341.jp,g,0.9890919413446845,0.98332167,156,152,66,135,31,136
bat_115518_frame0151.jpg_bird_438007_frame0200.jp,g,0.9935053242757756,0.98351896,168,8,66,135,537,147
bat_115518_frame0151.jpg_bird_438007_frame0223.jp,g,0.9940319117667983,0.9848547,356,160,66,135,576,135
bat_115518_frame0151.jpg_bird_457977_frame0129.jp,g,0.9484047745359415,0.9762296,228,0,66,135,84,148
bat_115518_frame0151.jpg_bird_457977_frame0135.jp,g,0.9508080554703634,0.983048,52,188,66,135,75,121
bat_115518_frame0151.jpg_bird_457977_frame0153.jp,g,0.8861446258256023,0.9809745,40,184,66,135,71,179
bat_115518_frame0151.jpg_bird_457977_frame0155.jp,g,0.9639277992684655,0.98560756,344,0,66,135,67,171
bat_115518_frame0151.jpg_bird_457977_frame0172.jp,g,0.9255623623703894,0.97894907,40,0,66,135,111,97
bat_115518_frame0151.jpg_bird_457977_frame0178.jp,g,0.9131952087161118,0.9771448,148,268,66,135,104,69
bat_115518_frame0151.jpg_bird_536808_frame0167.jp,g,0.9365567291695553,0.9802626,144,336,66,135,560,49
bat_115518_frame0151.jpg_bird_536808_frame0218.jp,g,0.7439322577679134,0.98452383,36,268,66,135,478,54
bat_115518_frame0151.jpg_bird_544506_frame0139.jp,g,0.9800601904533656,0.98152345,320,120,66,135,332,44
bat_115518_frame0151.jpg_bird_544506_frame0141.jp,g,0.983514376535132,0.98494095,316,128,66,135,330,43
bat_115518_frame0151.jpg_bird_660746_frame0057.jp,g,0.90734183455895,0.9761402,244,88,66,135,558,358
bat_115518_frame0151.jpg_bird_660746_frame0101.jp,g,0.8970962710470253,0.9793764,244,248,66,135,545,297
bat_115518_frame0151.jpg_bird_714613_frame0156.jp,g,0.9484464590757298,0.9856696,336,240,66,135,511,242
bat_115518_frame0151.jpg_bird_714613_frame0161.jp,g,0.9508791475462239,0.98145485,56,0,66,135,513,214
bat_115518_frame0151.jpg_bird_714613_frame0180.jp,g,0.9640948995054957,0.98743236,148,0,66,135,488,194
bat_115518_frame0151.jpg_bird_714613_frame0216.jp,g,0.9455339050067264,0.98068225,148,88,66,135,452,58
bat_115518_frame0151.jpg_bird_775752_frame0141.jp,g,0.9689232582060295,0.98008645,156,212,66,135,108,131
bat_115518_frame0151.jpg_bird_775752_frame0149.jp,g,0.9411074171709529,0.98130524,244,0,66,135,99,111
bat_115518_frame0151.jpg_bird_775752_frame0154.jp,g,0.9328322404862044,0.98464334,52,0,66,135,130,81
bat_115518_frame0151.jpg_bird_775752_frame0155.jp,g,0.9393978235601925,0.98354095,52,0,66,135,122,74
bat_115518_frame0151.jpg_bird_775752_frame0161.jp,g,0.8900092806066557,0.97396165,336,0,66,135,141,47
bat_115518_frame0151.jpg_bird_775752_frame0166.jp,g,0.7421217500617826,0.9825137,236,0,66,135,134,41
bat_115518_frame0151.jpg_bird_927881_frame0236.jp,g,0.6603564344130809,0.9693374,348,60,66,135,134,63
bat_115518_frame0151.jpg_bird_927881_frame0238.jp,g,0.9256645500935716,0.9868361,64,268,66,135,137,61
bat_115518_frame0151.jpg_bird_948603_frame0083.jp,g,0.9648314141290326,0.9848365,156,0,66,135,581,82
bat_115518_frame0151.jpg_bird_948603_frame0119.jp,g,0.9564894846697529,0.9859218,64,268,66,135,526,123
bat_115518_frame0151.jpg_bird_965232_frame0143.jp,g,0.9837194437106538,0.98466253,168,0,66,135,179,50
bat_115518_frame0151.jpg_bird_965232_frame0147.jp,g,0.9352105834652521,0.98100877,344,0,66,135,165,51
bat_115518_frame0151.jpg_bird_981819_frame0114.jp,g,0.9844219549949208,0.9874218,344,0,66,135,595,198
bat_115518_frame0151.jpg_bird_981819_frame0119.jp,g,0.9735500728693977,0.9835683,168,332,66,135,592,181
bat_115518_frame0151.jpg_bird_981819_frame0145.jp,g,0.9839820800081741,0.9832357,344,212,66,135,503,85
bat_115518_frame0151.jpg_bird_981819_frame0153.jp,g,0.9787673261151182,0.9805418,232,268,66,135,474,53
bat_116562_frame0148.jpg_bird_185554_frame0115.jp,g,0.4595804957160356,0.9849602,256,196,589,208,552,349
bat_116562_frame0148.jpg_bird_185554_frame0217.jp,g,0.7140002634793396,0.9860035,256,60,589,208,142,47
bat_116562_frame0148.jpg_bird_185554_frame0224.jp,g,0.8514414580356021,0.98599005,72,196,589,208,115,87
bat_116562_frame0148.jpg_bird_185554_frame0226.jp,g,0.7740229410506814,0.98511815,280,64,589,208,107,83
bat_116562_frame0148.jpg_bird_194086_frame0010.jp,g,0.975302490706182,0.9870943,16,0,589,208,509,81
bat_116562_frame0148.jpg_bird_194086_frame0014.jp,g,0.9711483390092162,0.97899824,196,32,589,208,503,82
bat_116562_frame0148.jpg_bird_239352_frame0027.jp,g,0.9966489572377624,0.98721415,228,196,589,208,86,200
bat_116562_frame0148.jpg_bird_239352_frame0045.jp,g,0.9812905811347119,0.9844482,168,64,589,208,44,133
bat_116562_frame0148.jpg_bird_239352_frame0052.jp,g,0.9479276000422759,0.97486204,220,36,589,208,113,95
bat_116562_frame0148.jpg_bird_239352_frame0057.jp,g,0.9522055388911671,0.9770959,208,244,589,208,105,74
bat_116562_frame0148.jpg_bird_288970_frame0169.jp,g,0.9869691129490624,0.9862139,68,180,589,208,556,223
bat_116562_frame0148.jpg_bird_288970_frame0175.jp,g,0.9951511025734492,0.9874476,248,272,589,208,552,207
bat_116562_frame0148.jpg_bird_344369_frame0116.jp,g,0.9994920766820197,0.98792315,328,152,589,208,583,294
bat_116562_frame0148.jpg_bird_344369_frame0136.jp,g,0.9989750960233889,0.9867686,152,152,589,208,533,283
bat_116562_frame0148.jpg_bird_418385_frame0313.jp,g,0.987612372206302,0.9867708,32,196,589,208,80,164
bat_116562_frame0148.jpg_bird_418385_frame0341.jp,g,0.9863880680622699,0.98576236,172,256,589,208,31,136
bat_116562_frame0148.jpg_bird_438007_frame0200.jp,g,0.9944472891460207,0.9853601,192,172,589,208,537,147
bat_116562_frame0148.jpg_bird_438007_frame0223.jp,g,0.9920283733465,0.9811238,192,16,589,208,576,135
bat_116562_frame0148.jpg_bird_457977_frame0129.jp,g,0.9886859935372568,0.9771347,208,32,589,208,84,148
bat_116562_frame0148.jpg_bird_457977_frame0135.jp,g,0.9934714287902586,0.9858826,208,216,589,208,75,121
bat_116562_frame0148.jpg_bird_457977_frame0153.jp,g,0.9415726538038972,0.97760594,52,200,589,208,71,179
bat_116562_frame0148.jpg_bird_457977_frame0155.jp,g,0.9979295004393531,0.98897207,196,196,589,208,67,171
bat_116562_frame0148.jpg_bird_457977_frame0172.jp,g,0.9588099637096008,0.97527975,216,32,589,208,111,97
bat_116562_frame0148.jpg_bird_457977_frame0178.jp,g,0.9720501583393997,0.97885996,156,152,589,208,104,69
bat_116562_frame0148.jpg_bird_536808_frame0167.jp,g,0.8773204096645183,0.98577774,332,16,589,208,560,49
bat_116562_frame0148.jpg_bird_536808_frame0218.jp,g,0.6479509457905754,0.9871637,220,252,589,208,478,54
bat_116562_frame0148.jpg_bird_544506_frame0139.jp,g,0.9731302002270164,0.9833381,116,84,589,208,332,44
bat_116562_frame0148.jpg_bird_544506_frame0141.jp,g,0.9727718114383116,0.98630464,116,152,589,208,330,43
bat_116562_frame0148.jpg_bird_660746_frame0057.jp,g,0.9657116731572463,0.980793,80,180,589,208,558,358
bat_116562_frame0148.jpg_bird_660746_frame0101.jp,g,0.9589157310205356,0.9803312,52,16,589,208,545,297
bat_116562_frame0148.jpg_bird_714613_frame0156.jp,g,0.9904986540380046,0.9896592,340,272,589,208,511,242
bat_116562_frame0148.jpg_bird_714613_frame0161.jp,g,0.9759636199422598,0.9819181,68,84,589,208,513,214
bat_116562_frame0148.jpg_bird_714613_frame0180.jp,g,0.9957098422690578,0.9888476,328,196,589,208,488,194
bat_116562_frame0148.jpg_bird_714613_frame0216.jp,g,0.9901979459574068,0.9839264,144,124,589,208,452,58
bat_116562_frame0148.jpg_bird_775752_frame0141.jp,g,0.9984299498647962,0.98533183,352,240,589,208,108,131
bat_116562_frame0148.jpg_bird_775752_frame0149.jp,g,0.9732625452835943,0.97817415,68,0,589,208,99,111
bat_116562_frame0148.jpg_bird_775752_frame0154.jp,g,0.983466615647628,0.9864522,52,0,589,208,130,81
bat_116562_frame0148.jpg_bird_775752_frame0155.jp,g,0.9875823524162345,0.98606926,52,180,589,208,122,74
bat_116562_frame0148.jpg_bird_775752_frame0161.jp,g,0.9445193556533314,0.9715549,196,152,589,208,141,47
bat_116562_frame0148.jpg_bird_775752_frame0166.jp,g,0.8004928969462188,0.9805568,68,48,589,208,134,41
bat_116562_frame0148.jpg_bird_927881_frame0236.jp,g,0.7219989339524093,0.97060424,208,272,589,208,134,63
bat_116562_frame0148.jpg_bird_927881_frame0238.jp,g,0.970871781063913,0.9897597,248,244,589,208,137,61
bat_116562_frame0148.jpg_bird_948603_frame0083.jp,g,0.9970598426996269,0.9872594,348,60,589,208,581,82
bat_116562_frame0148.jpg_bird_948603_frame0119.jp,g,0.9960692087383072,0.98961276,84,272,589,208,526,123
bat_116562_frame0148.jpg_bird_965232_frame0143.jp,g,0.9979283093228755,0.98530257,20,196,589,208,179,50
bat_116562_frame0148.jpg_bird_965232_frame0147.jp,g,0.9709068710982712,0.9781826,352,32,589,208,165,51
bat_116562_frame0148.jpg_bird_981819_frame0114.jp,g,0.9987655955363419,0.98935246,180,160,589,208,595,198
bat_116562_frame0148.jpg_bird_981819_frame0119.jp,g,0.9997289595149969,0.98672986,204,152,589,208,592,181
bat_116562_frame0148.jpg_bird_981819_frame0145.jp,g,0.9984030506217703,0.9877037,8,196,589,208,503,85
bat_116562_frame0148.jpg_bird_981819_frame0153.jp,g,0.9996648215650645,0.9839347,40,252,589,208,474,53
bat_116562_frame0210.jpg_bird_185554_frame0115.jp,g,0.5029820450627922,0.9862522,284,4,527,362,552,349
bat_116562_frame0210.jpg_bird_185554_frame0217.jp,g,0.7694012044649085,0.98482287,100,176,527,362,142,47
bat_116562_frame0210.jpg_bird_185554_frame0224.jp,g,0.9029261134547982,0.9866617,100,4,527,362,115,87
bat_116562_frame0210.jpg_bird_185554_frame0226.jp,g,0.8285545939564383,0.9878971,116,96,527,362,107,83
bat_116562_frame0210.jpg_bird_194086_frame0010.jp,g,0.9548798547507564,0.98775274,44,28,527,362,509,81
bat_116562_frame0210.jpg_bird_194086_frame0014.jp,g,0.9490914045426135,0.98325795,44,60,527,362,503,82
bat_116562_frame0210.jpg_bird_239352_frame0027.jp,g,0.9918937193313333,0.98668224,256,60,527,362,86,200
bat_116562_frame0210.jpg_bird_239352_frame0045.jp,g,0.9633742051307209,0.9866468,12,60,527,362,44,133
bat_116562_frame0210.jpg_bird_239352_frame0052.jp,g,0.931203407501084,0.9752058,256,44,527,362,113,95
bat_116562_frame0210.jpg_bird_239352_frame0057.jp,g,0.9278062618990952,0.9756632,48,232,527,362,105,74
bat_116562_frame0210.jpg_bird_288970_frame0169.jp,g,0.9707105031314655,0.98005915,276,92,527,362,556,223
bat_116562_frame0210.jpg_bird_288970_frame0175.jp,g,0.978722164649165,0.9861357,92,180,527,362,552,207
bat_116562_frame0210.jpg_bird_344369_frame0116.jp,g,0.9925266795423083,0.9868936,0,176,527,362,583,294
bat_116562_frame0210.jpg_bird_344369_frame0136.jp,g,0.9960544962330992,0.9898692,0,176,527,362,533,283
bat_116562_frame0210.jpg_bird_418385_frame0313.jp,g,0.9966326998418215,0.9884407,240,60,527,362,80,164
bat_116562_frame0210.jpg_bird_418385_frame0341.jp,g,0.9952476500914249,0.990824,200,4,527,362,31,136
bat_116562_frame0210.jpg_bird_438007_frame0200.jp,g,0.9991323601422538,0.98444396,216,8,527,362,537,147
bat_116562_frame0210.jpg_bird_438007_frame0223.jp,g,0.9962011536943053,0.9841107,40,4,527,362,576,135
bat_116562_frame0210.jpg_bird_457977_frame0129.jp,g,0.9710118539455619,0.9744374,64,232,527,362,84,148
bat_116562_frame0210.jpg_bird_457977_frame0135.jp,g,0.975749967261333,0.98626643,228,28,527,362,75,121
bat_116562_frame0210.jpg_bird_457977_frame0153.jp,g,0.9118562826811764,0.9822884,256,0,527,362,71,179
bat_116562_frame0210.jpg_bird_457977_frame0155.jp,g,0.9847200566927223,0.9862219,228,24,527,362,67,171
bat_116562_frame0210.jpg_bird_457977_frame0172.jp,g,0.9394731937726627,0.9747559,244,232,527,362,111,97
bat_116562_frame0210.jpg_bird_457977_frame0178.jp,g,0.9421197997864419,0.97787994,12,60,527,362,104,69
bat_116562_frame0210.jpg_bird_536808_frame0167.jp,g,0.9220963472461637,0.9844407,188,4,527,362,560,49
bat_116562_frame0210.jpg_bird_536808_frame0218.jp,g,0.6843543052382032,0.9878749,68,276,527,362,478,54
bat_116562_frame0210.jpg_bird_544506_frame0139.jp,g,0.985703145473378,0.988038,152,356,527,362,332,44
bat_116562_frame0210.jpg_bird_544506_frame0141.jp,g,0.9868885084302622,0.98734593,152,176,527,362,330,43
bat_116562_frame0210.jpg_bird_660746_frame0057.jp,g,0.9356732555628785,0.97825503,108,272,527,362,558,358
bat_116562_frame0210.jpg_bird_660746_frame0101.jp,g,0.926867460970425,0.9788091,92,72,527,362,545,297
bat_116562_frame0210.jpg_bird_714613_frame0156.jp,g,0.9719185713761302,0.9869927,12,0,527,362,511,242
bat_116562_frame0210.jpg_bird_714613_frame0161.jp,g,0.963823625829436,0.98380405,276,168,527,362,513,214
bat_116562_frame0210.jpg_bird_714613_frame0180.jp,g,0.984251261345113,0.9870996,352,0,527,362,488,194
bat_116562_frame0210.jpg_bird_714613_frame0216.jp,g,0.9702306216513306,0.98402965,352,60,527,362,452,58
bat_116562_frame0210.jpg_bird_775752_frame0141.jp,g,0.9873531629033283,0.9843461,20,80,527,362,108,131
bat_116562_frame0210.jpg_bird_775752_frame0149.jp,g,0.9588411562318994,0.9778956,280,60,527,362,99,111
bat_116562_frame0210.jpg_bird_775752_frame0154.jp,g,0.9599989150724235,0.98290426,64,28,527,362,130,81
bat_116562_frame0210.jpg_bird_775752_frame0155.jp,g,0.9658578616693786,0.98324174,228,60,527,362,122,74
bat_116562_frame0210.jpg_bird_775752_frame0161.jp,g,0.91729013166205,0.97139746,24,52,527,362,141,47
bat_116562_frame0210.jpg_bird_775752_frame0166.jp,g,0.7695415956948674,0.9772839,280,28,527,362,134,41
bat_116562_frame0210.jpg_bird_927881_frame0236.jp,g,0.6869323352927306,0.96830386,208,0,527,362,134,63
bat_116562_frame0210.jpg_bird_927881_frame0238.jp,g,0.9502641520498866,0.9863573,12,80,527,362,137,61
bat_116562_frame0210.jpg_bird_948603_frame0083.jp,g,0.9850397317790305,0.9846555,0,28,527,362,581,82
bat_116562_frame0210.jpg_bird_948603_frame0119.jp,g,0.9783465022669067,0.9874646,92,296,527,362,526,123
bat_116562_frame0210.jpg_bird_965232_frame0143.jp,g,0.9965720908904443,0.9887625,44,24,527,362,179,50
bat_116562_frame0210.jpg_bird_965232_frame0147.jp,g,0.9543075994280428,0.97503597,24,232,527,362,165,51
bat_116562_frame0210.jpg_bird_981819_frame0114.jp,g,0.99640808314591,0.9926857,28,28,527,362,595,198
bat_116562_frame0210.jpg_bird_981819_frame0119.jp,g,0.9923978530669139,0.9869941,64,28,527,362,592,181
bat_116562_frame0210.jpg_bird_981819_frame0145.jp,g,0.9969087334679028,0.9914351,28,60,527,362,503,85
bat_116562_frame0210.jpg_bird_981819_frame0153.jp,g,0.9949187405979325,0.9883825,64,60,527,362,474,53
bat_117366_frame0059.jpg_bird_185554_frame0115.jp,g,0.48276475575366,0.98217756,96,64,571,320,552,349
bat_117366_frame0059.jpg_bird_185554_frame0217.jp,g,0.7447043880538702,0.9832501,104,244,571,320,142,47
bat_117366_frame0059.jpg_bird_185554_frame0224.jp,g,0.8849137539721454,0.9815948,104,180,571,320,115,87
bat_117366_frame0059.jpg_bird_185554_frame0226.jp,g,0.8043887686310162,0.984445,308,332,571,320,107,83
bat_117366_frame0059.jpg_bird_194086_frame0010.jp,g,0.959883198086512,0.982605,36,244,571,320,509,81
bat_117366_frame0059.jpg_bird_194086_frame0014.jp,g,0.9558762544651291,0.97419226,216,64,571,320,503,82
bat_117366_frame0059.jpg_bird_239352_frame0027.jp,g,0.9948740123733393,0.97929436,60,244,571,320,86,200
bat_117366_frame0059.jpg_bird_239352_frame0045.jp,g,0.9698227332495127,0.9736972,188,152,571,320,44,133
bat_117366_frame0059.jpg_bird_239352_frame0052.jp,g,0.9368546380930938,0.9674061,60,228,571,320,113,95
bat_117366_frame0059.jpg_bird_239352_frame0057.jp,g,0.9351827518261816,0.9624879,216,244,571,320,105,74
bat_117366_frame0059.jpg_bird_288970_frame0169.jp,g,0.9768080560211452,0.9723083,84,180,571,320,556,223
bat_117366_frame0059.jpg_bird_288970_frame0175.jp,g,0.9854638211227115,0.9801986,264,300,571,320,552,207
bat_117366_frame0059.jpg_bird_344369_frame0116.jp,g,0.9964642841437846,0.9782696,168,208,571,320,583,294
bat_117366_frame0059.jpg_bird_344369_frame0136.jp,g,0.997334252688662,0.9843955,0,180,571,320,533,283
bat_117366_frame0059.jpg_bird_418385_frame0313.jp,g,0.9952625815186473,0.98274297,208,180,571,320,80,164
bat_117366_frame0059.jpg_bird_418385_frame0341.jp,g,0.9949737984895923,0.98551023,180,244,571,320,31,136
bat_117366_frame0059.jpg_bird_438007_frame0200.jp,g,0.996524504033476,0.9844101,204,208,571,320,537,147
bat_117366_frame0059.jpg_bird_438007_frame0223.jp,g,0.9924764539047619,0.98148954,40,36,571,320,576,135
bat_117366_frame0059.jpg_bird_457977_frame0129.jp,g,0.9779626743391292,0.96605843,228,244,571,320,84,148
bat_117366_frame0059.jpg_bird_457977_frame0135.jp,g,0.9828401514670124,0.98483944,32,208,571,320,75,121
bat_117366_frame0059.jpg_bird_457977_frame0153.jp,g,0.9228333947827766,0.9756123,240,244,571,320,71,179
bat_117366_frame0059.jpg_bird_457977_frame0155.jp,g,0.9909425704872376,0.98396504,32,76,571,320,67,171
bat_117366_frame0059.jpg_bird_457977_frame0172.jp,g,0.9456638571808282,0.96558064,48,228,571,320,111,97
bat_117366_frame0059.jpg_bird_457977_frame0178.jp,g,0.9537278202448689,0.96597207,356,328,571,320,104,69
bat_117366_frame0059.jpg_bird_536808_frame0167.jp,g,0.908899190310484,0.98167694,324,180,571,320,560,49
bat_117366_frame0059.jpg_bird_536808_frame0218.jp,g,0.6676502688269988,0.98350704,48,180,571,320,478,54
bat_117366_frame0059.jpg_bird_544506_frame0139.jp,g,0.982568716101483,0.98189676,128,180,571,320,332,44
bat_117366_frame0059.jpg_bird_544506_frame0141.jp,g,0.9827918091387051,0.9818892,128,180,571,320,330,43
bat_117366_frame0059.jpg_bird_660746_frame0057.jp,g,0.9466472209110381,0.970094,96,180,571,320,558,358
bat_117366_frame0059.jpg_bird_660746_frame0101.jp,g,0.9384754955227939,0.97871715,284,336,571,320,545,297
bat_117366_frame0059.jpg_bird_714613_frame0156.jp,g,0.9797534353571773,0.9812478,8,244,571,320,511,242
bat_117366_frame0059.jpg_bird_714613_frame0161.jp,g,0.9672254311161632,0.9753704,60,244,571,320,513,214
