Filename 1,Filename 2,Max SSIM,Max nccorr,Max SSIM angle,Max nccorr angle,ROI 1 x,ROI 1 y,ROI 2 x,ROI 2 y
bat_111511_frame0221.jpg,airplane_73551_frame0010.jpg,0.9936397021295017,0.984349,164,212,52,282,579,280
bat_111511_frame0221.jpg,airplane_76300_frame0172.jpg,0.9775310869797975,0.98853564,152,20,52,282,224,94
bat_111511_frame0221.jpg,airplane_81922_frame0029.jpg,0.9951932411942922,0.98618984,304,240,52,282,396,51
bat_111511_frame0221.jpg,airplane_82912_frame0040.jpg,0.46868282301834824,0.98815227,156,340,52,282,406,62
bat_111511_frame0221.jpg,airplane_85040_frame0209.jpg,0.9904807067395103,0.98907036,124,0,52,282,523,189
bat_111511_frame0221.jpg,airplane_86113_frame0110.jpg,0.9878684279127893,0.98803943,112,240,52,282,587,371
bat_111511_frame0221.jpg,airplane_93322_frame0053.jpg,0.8757524615578376,0.98732835,340,228,52,282,137,90
bat_111511_frame0221.jpg,airplane_96036_frame0122.jpg,0.9978729692912222,0.9894841,344,112,52,282,508,274
bat_111603_frame0116.jpg,airplane_115815_frame0061.jpg,0.8821312614142104,0.98521227,252,68,567,349,575,335
bat_111603_frame0116.jpg,airplane_12742_frame0082.jpg,0.9022954889694058,0.9858795,252,32,567,349,83,50
bat_111603_frame0116.jpg,airplane_16083_frame0007.jpg,0.935947889417526,0.9878907,156,72,567,349,164,112
bat_111603_frame0116.jpg,airplane_17175_frame0269.jpg,0.855479922712996,0.9846681,268,88,567,349,566,173
bat_111603_frame0116.jpg,airplane_17850_frame0035.jpg,0.8351110705286303,0.9825516,156,340,567,349,582,274
bat_111603_frame0116.jpg,airplane_20353_frame0035.jpg,0.8766383756195033,0.98425055,148,180,567,349,34,182
bat_111603_frame0116.jpg,airplane_28134_frame0113.jpg,0.9929331816240239,0.9845632,136,180,567,349,595,193
bat_111603_frame0116.jpg,airplane_28325_frame0104.jpg,0.9240468253846845,0.98600554,148,72,567,349,250,91
bat_111603_frame0116.jpg,airplane_288975_frame0149.jpg,0.7832958713685857,0.9817066,148,88,567,349,565,369
bat_111603_frame0116.jpg,airplane_34160_frame0189.jpg,0.7925416347992315,0.98502296,148,32,567,349,450,118
bat_111603_frame0116.jpg,airplane_39246_frame0067.jpg,0.742983046319494,0.98524994,148,180,567,349,215,44
bat_111603_frame0116.jpg,airplane_44702_frame0047.jpg,0.9069972930870482,0.9844237,252,248,567,349,156,43
bat_111603_frame0116.jpg,airplane_51649_frame0096.jpg,0.8762116585680847,0.9838732,148,180,567,349,33,179
bat_111603_frame0116.jpg,airplane_62191_frame0126.jpg,0.8496437689794503,0.9753933,92,88,567,349,507,51
bat_111603_frame0116.jpg,airplane_63666_frame0185.jpg,0.8328980466370459,0.9838099,156,340,567,349,500,214
bat_111603_frame0116.jpg,airplane_63834_frame0118.jpg,0.9880632772694746,0.9882997,180,180,567,349,473,66
bat_111603_frame0116.jpg,airplane_64949_frame0106.jpg,0.8087609567608146,0.9867329,156,200,567,349,582,155
bat_111603_frame0116.jpg,airplane_73551_frame0010.jpg,0.8437130391318284,0.98323417,148,340,567,349,579,280
bat_111603_frame0116.jpg,airplane_76300_frame0172.jpg,0.8860267835266329,0.98772967,320,272,567,349,224,94
bat_111603_frame0116.jpg,airplane_81922_frame0029.jpg,0.8580634708648518,0.98484397,252,88,567,349,396,51
bat_111603_frame0116.jpg,airplane_82912_frame0040.jpg,0.7034494115679109,0.9863257,144,36,567,349,406,62
bat_111603_frame0116.jpg,airplane_85040_frame0209.jpg,0.8378090941540894,0.9858724,148,180,567,349,523,189
bat_111603_frame0116.jpg,airplane_86113_frame0110.jpg,0.8613019941515874,0.9858769,268,80,567,349,587,371
