Filename 1,Filename 2,Max SSIM,Max nccorr,Max SSIM angle,Max nccorr angle,ROI 1 x,ROI 1 y,ROI 2 x,ROI 2 y
bat_111511_frame0221.jpg_bird_475623_frame0098.jp,g,0.7105262388229222,0.98585,260,340,52,282,524,268
bat_111511_frame0221.jpg_bird_475623_frame0122.jp,g,0.6744897930269943,0.98521227,260,200,52,282,424,100
bat_111511_frame0221.jpg_bird_499425_frame0137.jp,g,0.916546540300368,0.9812675,156,0,52,282,109,264
bat_111511_frame0221.jpg_bird_499425_frame0197.jp,g,0.9315873848686441,0.98075587,156,0,52,282,43,251
bat_111511_frame0221.jpg_bird_516088_frame0134.jp,g,0.8614910324618129,0.985911,144,160,52,282,92,105
bat_111511_frame0221.jpg_bird_516088_frame0139.jp,g,0.8952470418782065,0.9839542,144,160,52,282,88,98
bat_111511_frame0221.jpg_bird_522016_frame0093.jp,g,0.9873531654193983,0.9817174,40,92,52,282,67,153
bat_111511_frame0221.jpg_bird_522016_frame0109.jp,g,0.986660472605824,0.9873379,156,88,52,282,53,143
bat_111511_frame0221.jpg_bird_522529_frame0120.jp,g,0.7024528596070616,0.98450357,248,0,52,282,80,179
bat_111511_frame0221.jpg_bird_522529_frame0129.jp,g,0.7837869928389712,0.98427004,260,288,52,282,52,159
bat_111511_frame0221.jpg_bird_541073_frame0211.jp,g,0.7593641969768788,0.98280084,292,0,52,282,365,133
bat_111511_frame0221.jpg_bird_541073_frame0324.jp,g,0.800059544298575,0.9820008,300,68,52,282,175,82
bat_111511_frame0221.jpg_bird_573037_frame0136.jp,g,0.9908122126193517,0.98570436,188,180,52,282,81,305
bat_111511_frame0221.jpg_bird_573037_frame0183.jp,g,0.9911284805032023,0.9818744,8,20,52,282,35,242
bat_111511_frame0221.jpg_bird_575907_frame0128.jp,g,0.9223860460510913,0.9867497,144,160,52,282,378,77
bat_111511_frame0221.jpg_bird_575907_frame0137.jp,g,0.9247458957474144,0.9861265,336,240,52,282,358,54
bat_111511_frame0221.jpg_bird_584052_frame0141.jp,g,0.7777810392948695,0.984556,156,0,52,282,174,61
bat_111511_frame0221.jpg_bird_584052_frame0152.jp,g,0.8024027438794142,0.9789208,156,160,52,282,170,50
bat_111511_frame0221.jpg_bird_584787_frame0098.jp,g,0.9651956898645877,0.9765381,164,124,52,282,529,351
bat_111511_frame0221.jpg_bird_584787_frame0185.jp,g,0.9062324564928959,0.98484993,164,160,52,282,382,60
bat_111511_frame0221.jpg_bird_590711_frame0130.jp,g,0.8960099302466982,0.98168415,336,108,52,282,568,202
bat_111511_frame0221.jpg_bird_590711_frame0172.jp,g,0.8779971464748618,0.98522043,156,160,52,282,462,49
bat_111511_frame0221.jpg_bird_606085_frame0100.jp,g,0.8362607080806221,0.97900593,172,0,52,282,574,178
bat_111511_frame0221.jpg_bird_606085_frame0112.jp,g,0.8670299925834651,0.98009884,156,0,52,282,557,144
bat_111511_frame0221.jpg_bird_606665_frame0153.jp,g,0.7057432180400156,0.98508626,144,0,52,282,535,200
bat_111511_frame0221.jpg_bird_606665_frame0308.jp,g,0.7253344633472241,0.9860508,316,340,52,282,100,113
bat_111511_frame0221.jpg_bird_614597_frame0117.jp,g,0.931235375178017,0.986659,156,68,52,282,58,313
bat_111511_frame0221.jpg_bird_614597_frame0167.jp,g,0.7149524066140519,0.97666365,296,340,52,282,30,197
bat_111511_frame0221.jpg_bird_625909_frame0070.jp,g,0.9650732761367374,0.9736197,40,68,52,282,603,162
bat_111511_frame0221.jpg_bird_625909_frame0084.jp,g,0.9332336924721091,0.97522324,332,0,52,282,572,176
bat_111511_frame0221.jpg_bird_627600_frame0151.jp,g,0.8289372229225397,0.9835347,352,340,52,282,547,326
bat_111511_frame0221.jpg_bird_627600_frame0387.jp,g,0.7928035732595493,0.9837519,164,72,52,282,60,212
bat_111511_frame0221.jpg_bird_627800_frame0067.jp,g,0.9203589195889575,0.9813429,164,140,52,282,535,354
bat_111511_frame0221.jpg_bird_627800_frame0156.jp,g,0.899716615566913,0.98672986,164,160,52,282,377,58
bat_111511_frame0221.jpg_bird_628450_frame0133.jp,g,0.7256535627372742,0.984739,156,68,52,282,543,377
bat_111511_frame0221.jpg_bird_628450_frame0148.jp,g,0.8257304755003693,0.9840895,156,240,52,282,523,361
bat_111511_frame0221.jpg_bird_639556_frame0089.jp,g,0.5831308935972319,0.98092973,40,160,52,282,600,234
bat_111511_frame0221.jpg_bird_639556_frame0268.jp,g,0.7836390314480693,0.98186755,248,68,52,282,61,140
bat_111511_frame0221.jpg_bird_640539_frame0102.jp,g,0.9026928297532641,0.98436296,156,240,52,282,42,369
bat_111511_frame0221.jpg_bird_640539_frame0116.jp,g,0.8576436715705518,0.97373855,156,0,52,282,31,355
bat_111511_frame0221.jpg_bird_643867_frame0161.jp,g,0.7619885374591787,0.9804849,248,72,52,282,129,276
bat_111511_frame0221.jpg_bird_643867_frame0221.jp,g,0.8584581066195373,0.9819132,8,340,52,282,38,236
bat_111511_frame0221.jpg_bird_678751_frame0109.jp,g,0.847762307170909,0.9839427,156,160,52,282,562,352
bat_111511_frame0221.jpg_bird_678751_frame0143.jp,g,0.9066352331143985,0.9790392,144,36,52,282,542,286
bat_111511_frame0221.jpg_bird_707931_frame0111.jp,g,0.7344050523226398,0.98454416,8,340,52,282,584,206
bat_111511_frame0221.jpg_bird_707931_frame0250.jp,g,0.7995681495165046,0.9875352,336,72,52,282,179,66
bat_111511_frame0221.jpg_bird_712994_frame0166.jp,g,0.7388073831167479,0.98630923,144,160,52,282,134,113
bat_111511_frame0221.jpg_bird_712994_frame0201.jp,g,0.7719807120608297,0.9849118,156,160,52,282,91,66
bat_111511_frame0221.jpg_bird_723075_frame0108.jp,g,0.8126324215002454,0.9841504,220,160,52,282,432,47
bat_111511_frame0221.jpg_bird_723075_frame0347.jp,g,0.7970475307331825,0.9845593,36,160,52,282,57,164
bat_111511_frame0221.jpg_bird_733943_frame0116.jp,g,0.6773759495542228,0.9824869,300,160,52,282,602,138
bat_111511_frame0221.jpg_bird_733943_frame0160.jp,g,0.7882406609832523,0.9855387,116,160,52,282,477,56
bat_111511_frame0221.jpg_bird_771614_frame0127.jp,g,0.7854468326362045,0.98244846,28,160,52,282,35,255
bat_111511_frame0221.jpg_bird_771614_frame0138.jp,g,0.8642853303031239,0.9869227,28,20,52,282,70,249
bat_111511_frame0221.jpg_bird_785971_frame0122.jp,g,0.7833439858530489,0.9847442,140,160,52,282,477,265
bat_111511_frame0221.jpg_bird_785971_frame0147.jp,g,0.7838983359077982,0.9853104,332,160,52,282,428,191
bat_111511_frame0221.jpg_bird_786598_frame0155.jp,g,0.7571700068546564,0.9859271,220,160,52,282,132,87
bat_111511_frame0221.jpg_bird_786598_frame0174.jp,g,0.7481614208373835,0.98215175,220,160,52,282,109,54
bat_111603_frame0116.jpg_bird_122589_frame0121.jp,g,0.9111148101776894,0.980827,164,32,567,349,74,327
bat_111603_frame0116.jpg_bird_122589_frame0165.jp,g,0.8308842427281309,0.97618407,172,88,567,349,30,211
bat_111603_frame0116.jpg_bird_166055_frame0127.jp,g,0.7990222458754029,0.98639995,280,88,567,349,91,316
bat_111603_frame0116.jpg_bird_166055_frame0268.jp,g,0.8179297412069833,0.96839374,92,84,567,349,42,107
bat_111603_frame0116.jpg_bird_178456_frame0126.jp,g,0.8821952404323659,0.9861534,280,88,567,349,36,333
bat_111603_frame0116.jpg_bird_178456_frame0132.jp,g,0.8195377741642061,0.98495483,288,340,567,349,29,315
bat_111603_frame0116.jpg_bird_205215_frame0073.jp,g,0.8340097882622691,0.9839154,168,340,567,349,576,370
bat_111603_frame0116.jpg_bird_205215_frame0094.jp,g,0.8935521503378904,0.98488533,132,180,567,349,546,351
bat_111603_frame0116.jpg_bird_207660_frame0104.jp,g,0.895465315497765,0.985818,96,180,567,349,73,356
bat_111603_frame0116.jpg_bird_207660_frame0136.jp,g,0.9217243291827235,0.9811012,76,32,567,349,45,225
