Filename 1,Filename 2,Max SSIM,Max nccorr,Max SSIM angle,Max nccorr angle,ROI 1 x,ROI 1 y,ROI 2 x,ROI 2 y
bat_111511_frame0112.jpg,bat_111511_frame0221.jpg,0.9991166296818836,0.9886562,348,264,38,214,52,282
bat_111511_frame0112.jpg,bat_111603_frame0116.jpg,0.8068357449873927,0.9867993,204,20,38,214,567,349
bat_111511_frame0112.jpg,bat_111603_frame0118.jpg,0.8769594310035563,0.985263,316,20,38,214,588,346
bat_111511_frame0112.jpg,bat_112309_frame0114.jpg,0.6532692219003786,0.9875319,160,20,38,214,597,225
bat_111511_frame0112.jpg,bat_112309_frame0129.jpg,0.6035934731304997,0.9855455,28,20,38,214,535,344
bat_111511_frame0112.jpg,bat_112970_frame0090.jpg,0.9856641897202358,0.9888611,264,288,38,214,96,367
bat_111511_frame0112.jpg,bat_112970_frame0137.jpg,0.9975636093585373,0.9905757,44,340,38,214,107,214
bat_111511_frame0112.jpg,bat_114939_frame0095.jpg,0.9833496154447938,0.9869704,312,20,38,214,600,301
bat_111511_frame0112.jpg,bat_114939_frame0140.jpg,0.9952268206092665,0.98559505,172,80,38,214,505,285
bat_111511_frame0112.jpg,bat_114972_frame0124.jpg,0.9973247810584923,0.989303,312,340,38,214,164,269
bat_111511_frame0112.jpg,bat_114972_frame0167.jpg,0.9952055890363951,0.9905101,300,180,38,214,186,128
bat_111511_frame0112.jpg,bat_115518_frame0137.jpg,0.8620405425418228,0.9802956,32,104,38,214,65,230
bat_111511_frame0112.jpg,bat_115518_frame0151.jpg,0.9501663901523081,0.9873552,32,44,38,214,66,135
bat_111511_frame0112.jpg,bat_116562_frame0148.jpg,0.9942838802594564,0.990954,204,20,38,214,589,208
bat_111511_frame0112.jpg,bat_116562_frame0210.jpg,0.9761938357376483,0.9861868,312,100,38,214,527,362
bat_111511_frame0112.jpg,bat_117366_frame0059.jpg,0.98376988862846,0.9811278,172,40,38,214,571,320
bat_111511_frame0112.jpg,bat_117366_frame0065.jpg,0.9596016540520688,0.9840932,316,192,38,214,558,307
bat_111511_frame0112.jpg,bat_118504_frame0199.jpg,0.7955412920844217,0.9825393,316,192,38,214,147,227
bat_111511_frame0112.jpg,bat_118504_frame0216.jpg,0.9153030181874997,0.98633945,316,328,38,214,87,104
bat_111511_frame0112.jpg,bat_118661_frame0107.jpg,0.9163671420926659,0.9826635,44,20,38,214,609,322
bat_111511_frame0112.jpg,bat_118661_frame0199.jpg,0.903670928014213,0.98595583,32,20,38,214,136,90
bat_111511_frame0112.jpg,bat_119482_frame0115.jpg,0.9917578406310821,0.991456,44,72,38,214,599,323
bat_111511_frame0112.jpg,bat_119482_frame0134.jpg,0.9862888320493103,0.9930923,44,112,38,214,530,337
bat_111511_frame0112.jpg,bat_120327_frame0116.jpg,0.9231396794664969,0.9848515,32,52,38,214,134,133
bat_111511_frame0112.jpg,bat_120327_frame0133.jpg,0.9337229281364465,0.9857557,44,100,38,214,65,78
bat_111511_frame0112.jpg,bat_120347_frame0114.jpg,0.9308143982477489,0.98674965,316,312,38,214,55,195
bat_111511_frame0112.jpg,bat_120347_frame0124.jpg,0.9322751178621148,0.9869723,32,20,38,214,106,239
bat_111511_frame0112.jpg,bat_121696_frame0118.jpg,0.944495896460473,0.98175174,44,20,38,214,90,273
bat_111511_frame0112.jpg,bat_121696_frame0230.jpg,0.9358647440568558,0.9855639,44,112,38,214,546,372
bat_111511_frame0112.jpg,bat_122374_frame0103.jpg,0.9325558536797613,0.9873971,316,8,38,214,88,204
bat_111511_frame0112.jpg,bat_122374_frame0233.jpg,0.9608304325514603,0.988339,44,20,38,214,137,241
bat_111511_frame0112.jpg,bat_122472_frame0105.jpg,0.5721285006089133,0.9863024,316,44,38,214,369,50
bat_111511_frame0112.jpg,bat_122472_frame0188.jpg,0.5890540503923634,0.9894851,212,20,38,214,426,149
bat_111511_frame0112.jpg,bat_123164_frame0009.jpg,0.9913201230352632,0.9892601,44,192,38,214,609,206
bat_111511_frame0112.jpg,bat_123164_frame0124.jpg,0.9552176924967983,0.98813075,32,44,38,214,101,91
bat_111511_frame0112.jpg,bat_123205_frame0111.jpg,0.9938477326754815,0.98956114,44,64,38,214,540,283
bat_111511_frame0112.jpg,bat_123205_frame0150.jpg,0.9976051761763678,0.9895217,24,168,38,214,608,248
bat_111511_frame0112.jpg,bat_123245_frame0121.jpg,0.6190011524466429,0.9853834,208,20,38,214,321,71
bat_111511_frame0112.jpg,bat_123245_frame0146.jpg,0.5874244015198944,0.986124,68,108,38,214,106,210
bat_111511_frame0112.jpg,bat_123568_frame0479.jpg,0.74078403103588,0.9848955,316,20,38,214,534,372
bat_111511_frame0112.jpg,bat_123568_frame0516.jpg,0.93546825579003,0.98859155,204,20,38,214,518,120
bat_111511_frame0112.jpg,bat_124068_frame0111.jpg,0.976271303357548,0.98961574,44,112,38,214,608,368
bat_111511_frame0112.jpg,bat_124068_frame0137.jpg,0.9320090358992512,0.9849522,44,20,38,214,519,348
bat_111511_frame0112.jpg,bat_124560_frame0231.jpg,0.9483051420091673,0.98893166,32,68,38,214,609,142
bat_111511_frame0112.jpg,bat_124560_frame0391.jpg,0.9187967311088872,0.9870544,32,68,38,214,118,157
bat_111511_frame0112.jpg,bat_124601_frame0129.jpg,0.9140243197455878,0.99016523,44,68,38,214,576,168
bat_111511_frame0112.jpg,bat_124601_frame0201.jpg,0.821623890693997,0.98360676,32,80,38,214,109,169
bat_111511_frame0112.jpg,bat_125781_frame0555.jpg,0.9888813458750783,0.99327785,300,136,38,214,124,164
bat_111511_frame0112.jpg,bat_125781_frame0686.jpg,0.9702202832736871,0.9839025,316,24,38,214,450,136
bat_111511_frame0112.jpg,bat_125986_frame0108.jpg,0.9725987263268866,0.9909903,316,20,38,214,551,52
bat_111511_frame0112.jpg,bat_125986_frame0124.jpg,0.9401945975430364,0.986587,316,200,38,214,485,94
bat_111511_frame0112.jpg,bat_126140_frame0577.jpg,0.8854302001612433,0.98609227,204,20,38,214,473,149
bat_111511_frame0112.jpg,bat_126140_frame0663.jpg,0.8779509371395562,0.98583305,32,20,38,214,75,118
bat_111511_frame0112.jpg,bat_128917_frame0070.jpg,0.9102740137282288,0.9893049,316,312,38,214,56,230
bat_111511_frame0112.jpg,bat_128917_frame0095.jpg,0.9424015552296123,0.9878807,316,112,38,214,92,120
bat_111511_frame0112.jpg,bat_132231_frame0128.jpg,0.7009687235741958,0.9860801,32,44,38,214,550,83
bat_111511_frame0112.jpg,bat_132231_frame0178.jpg,0.7356050800207324,0.98565644,304,136,38,214,591,227
bat_111511_frame0112.jpg,bat_132912_frame0110.jpg,0.6836224468479343,0.98739284,316,136,38,214,69,359
bat_111511_frame0112.jpg,bat_132912_frame0121.jpg,0.68729353319773,0.9841763,316,20,38,214,80,184
bat_111511_frame0112.jpg,bat_134562_frame0053.jpg,0.9983805457488862,0.99140126,32,68,38,214,554,348
bat_111511_frame0112.jpg,bat_134562_frame0160.jpg,0.9965364564579626,0.99232966,204,44,38,214,132,62
bat_111511_frame0112.jpg,bat_136000_frame0393.jpg,0.9412175375575345,0.98969954,44,236,38,214,130,232
bat_111511_frame0112.jpg,bat_136000_frame0406.jpg,0.9690600494589563,0.9840779,44,336,38,214,45,194
bat_111511_frame0112.jpg,bat_136087_frame0241.jpg,0.5946486087438743,0.98335665,108,132,38,214,458,184
bat_111511_frame0112.jpg,bat_136087_frame0279.jpg,0.7232098578779409,0.98307693,260,104,38,214,127,329
bat_111511_frame0112.jpg,bat_138353_frame0106.jpg,0.9909489430542495,0.9912114,44,92,38,214,552,343
bat_111511_frame0112.jpg,bat_138353_frame0143.jpg,0.9789994989961468,0.98755515,44,316,38,214,529,260
bat_111511_frame0112.jpg,bat_138711_frame0148.jpg,0.9710669384697206,0.9885995,44,236,38,214,85,124
bat_111511_frame0112.jpg,bat_138711_frame0151.jpg,0.9170428944660161,0.98295116,316,336,38,214,78,123
bat_111511_frame0112.jpg,bat_140109_frame0123.jpg,0.9444103677835635,0.99060124,264,292,38,214,563,329
bat_111511_frame0112.jpg,bat_140109_frame0133.jpg,0.9689791245818816,0.98444176,44,168,38,214,609,294
bat_111511_frame0112.jpg,bat_140541_frame0142.jpg,0.9426262705593704,0.9849063,44,24,38,214,72,335
bat_111511_frame0112.jpg,bat_140541_frame0146.jpg,0.9410174402306726,0.9838106,316,292,38,214,67,350
bat_111511_frame0112.jpg,bat_140556_frame0414.jpg,0.5895755669954262,0.9857543,116,20,38,214,122,85
bat_111511_frame0112.jpg,bat_140556_frame0416.jpg,0.49622947733252015,0.9831529,228,200,38,214,79,116
bat_111511_frame0112.jpg,bat_141858_frame0160.jpg,0.9977150032993248,0.9945543,76,0,38,214,165,158
bat_111511_frame0112.jpg,bat_141858_frame0185.jpg,0.9975586757140577,0.98696643,164,312,38,214,149,67
bat_111511_frame0112.jpg,bat_142965_frame0020.jpg,0.9872451259761494,0.9853138,188,20,38,214,478,263
